LOAN_ID,PD_RISK_RATING,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
ZZZ0004255,1,CRE Permanent,0.069738149,0.003139294,1136935.089,0.055790519,0.669142803,106.549337,0.038542793,7.528066098,0.688214504,1.1985263,0.68095075,B,Y237,Yes
ZZZ0004256,1,C&I,0.329312563,0.160892844,,0.26345005,0.731918574,88.50696015,0.749484596,4.753958145,1.469138318,1.008609811,0.07024414,A,X456,Yes
ZZZ0004257,2,C&I,0.023060046,0.764448514,1095380.548,0.018448037,0.821382658,103.5508681,0.233837172,0.659840702,5.489359411,1.111070473,0.916948029,C,T982,Yes
ZZZ0004258,7,C&I,0.887802321,0.912872945,832207.3853,0.710241856,0.974644097,96.43659834,0.404787116,0.543170702,0.857930705,1.231752934,0.71130093,B,T982,Yes
ZZZ0004259,2,CRE Permanent,0.893896583,0.5923808,1019333.735,0.715117267,0.930774457,104.8758661,0.903391232,1.00046081,1.327891711,1.07210491,0.510192774,C,R567,Yes
ZZZ0004260,1,CRE Construction,0.839095128,0.889694306,1074798.241,0.671276103,0.770684964,96.2988268,0.553079554,2.962181197,1.471401036,1.265568362,0.881654229,B,R567,No
ZZZ0004261,8,CRE Permanent,0.952577481,0.047652254,948117.7226,0.762061985,0.60297983,91.15780353,0.897555588,5.504511369,4.602500746,1.445418702,0.679279854,A,Z009,Yes
ZZZ0004262,2,C&I,0.150175245,0.343037647,1033485.875,0.120140196,0.528803831,100.3455546,0.79162166,9.437797929,1.134102548,1.006064916,0.833603375,C,Y237,No
ZZZ0004263,2,CRE Construction,0.60408044,0.131085157,,0.483264352,0.486707186,112.1128665,0.938678204,0.944320764,0.367802947,1.029405834,0.953099543,C,T982,No
ZZZ0004264,1,CRE Construction,,0.486628906,,0.792807466,0.686079125,103.8209165,0.050313681,-4.608915663,0.622017611,1.049219318,0.636909186,B,R567,Yes
ZZZ0004265,2,CRE Permanent,,0.310466141,1051710.988,0.454230903,0.443234352,95.93802683,0.392604472,4.239610731,0.323380115,1.086308859,0.298665626,A,Y237,Yes
ZZZ0004266,2,CRE Permanent,0.675857241,0.672336738,1041010.817,0.540685793,0.020630059,107.7414757,0.363496973,-2.149905658,0.28048474,1.079261741,0.133189369,C,Z009,Yes
ZZZ0004267,2,CRE Construction,,0.613439136,1050190.137,0.361126221,0.630292341,105.4825363,0.490056722,1.947637983,0.574018237,1.296888853,0.734763381,B,X456,Yes
ZZZ0004268,2,C&I,0.318857342,0.536540196,,0.255085874,0.503577774,112.0849652,0.657119921,2.084273375,0.359687945,1.075645939,0.251853398,B,T982,No
ZZZ0004269,3,CRE Construction,0.310502179,0.923352048,831975.2587,0.248401744,0.225187025,91.75805317,0.807177652,-0.767939636,0.994239615,1.00691753,0.273106871,C,Y237,No
ZZZ0004270,4,CRE Construction,,0.540759579,,0.221915617,0.662790178,107.1487644,0.823330681,-5.561307689,6.032390771,1.043963926,0.12302506,B,T982,Yes
ZZZ0004271,2,CRE Construction,0.082183245,0.196590381,1025949.523,0.065746596,0.927862811,116.8276356,0.033279279,3.388313976,0.481263835,1.171110342,0.113054613,C,Z009,Yes
ZZZ0004272,3,CRE Permanent,0.403843565,0.849251478,864309.5839,0.323074852,0.153539762,92.1928534,0.601977987,0.76745352,0.901552148,1.375170146,0.073105598,B,Z009,Yes
ZZZ0004273,3,CRE Permanent,0.418825014,0.814215451,905197.8666,0.335060011,0.140217459,89.61245566,0.454903994,1.055005509,3.403272397,1.09480463,0.460401554,B,Z009,No
ZZZ0004274,4,C&I,0.707301421,0.163856013,,0.565841137,0.522320773,104.481168,0.729779895,-0.796729026,3.212100707,1.11596265,0.619270584,C,X456,No
ZZZ0004275,5,C&I,0.147118164,0.392955642,874011.8558,0.117694531,0.211271489,68.68598101,0.628777959,1.446090787,0.447339548,1.228931831,0.209222512,B,R567,No
ZZZ0004276,3,CRE Construction,0.469673943,0.081637557,941781.2949,0.375739154,0.367825124,96.59841262,0.653833821,2.81445815,2.15639963,1.038427913,0.545095728,C,T982,Yes
ZZZ0004277,2,CRE Permanent,0.575637892,0.765103188,966612.246,0.460510314,0.485716105,112.9847096,0.833706737,3.421046681,0.638257238,1.062754727,0.639610645,B,Y237,No
ZZZ0004278,5,CRE Permanent,0.131900005,0.428095864,936126.1278,0.105520004,0.53410253,112.9933651,0.042383212,-2.183628675,0.166210962,1.045009988,0.001028025,B,Y237,No
ZZZ0004279,7,CRE Construction,0.760421193,0.630063813,846753.4847,0.608336955,0.206219214,86.89943463,0.03879375,0.357773373,2.497994646,1.441858078,0.878362134,C,X456,No
ZZZ0004280,2,CRE Permanent,0.004977876,0.139971661,1128297.953,0.003982301,0.338497682,89.89567613,0.466079234,-7.91058557,11.60325818,1.557643862,0.964703525,C,Y237,Yes
ZZZ0004281,5,C&I,0.385577409,0.003698471,,0.308461927,0.981513459,99.47971382,0.495346515,2.226390693,2.988652584,1.025826744,0.04221436,A,X456,No
ZZZ0004282,1,CRE Construction,0.546257915,0.387907799,1102915.323,0.437006332,0.545655153,98.08315299,0.669465554,-5.34414574,0.965898986,1.029024401,0.814035563,B,T982,No
ZZZ0004283,1,CRE Permanent,0.931095089,0.966079205,1020016.656,0.744876071,0.403139696,107.7273733,0.69690127,5.768431396,0.884618209,1.005451599,0.803434639,B,Y237,No
ZZZ0004284,2,CRE Construction,0.120844147,0.451107039,1033376.216,0.096675318,0.385076268,105.5251726,0.726413532,10.82093935,0.44350864,1.075921013,0.756510368,A,Z009,No
ZZZ0004285,1,CRE Permanent,0.953054968,0.611042785,1034148.177,0.762443974,0.720581186,94.2207857,0.286205326,10.70300612,0.32813217,1.195649372,0.750233409,C,Y237,No
ZZZ0004286,5,C&I,0.473958235,0.326884215,911644.3105,0.379166588,0.583104888,90.34408598,0.819786478,7.632549052,0.892956714,1.029215004,0.333727427,A,X456,Yes
ZZZ0004287,2,CRE Permanent,0.89203259,0.481266875,1164014.474,0.713626072,0.141961671,96.3819014,0.415721662,3.353891719,6.573126518,1.158802894,0.813604906,B,T982,No
ZZZ0004288,6,CRE Construction,0.534829591,0.225498749,873272.5142,0.427863673,0.688320436,116.4160385,0.742194744,5.158544929,1.264119928,1.024941193,0.704733897,C,R567,No
ZZZ0004289,5,C&I,0.078974983,0.221081398,905721.5084,0.063179987,0.285022483,112.8659282,0.488753649,-3.317668268,1.236654052,1.031771925,0.417839769,A,R567,No
ZZZ0004290,5,C&I,0.931979502,0.158518281,,0.745583602,0.3707443,98.86398243,0.995889807,0.915907707,0.986750361,1.000617754,0.616364707,A,T982,Yes
ZZZ0004291,1,CRE Permanent,0.06156783,0.157461977,1135133.396,0.049254264,0.193523637,92.56465625,0.217178978,0.514890074,0.150541566,1.001854053,0.661957589,B,Y237,No
ZZZ0004292,2,CRE Construction,0.403539662,0.183317072,1040999.224,0.32283173,0.108638458,104.2576573,0.010168091,-4.942079379,0.616929545,1.024265357,0.005208441,B,T982,Yes
ZZZ0004293,2,CRE Permanent,0.530666118,0.277427461,1056015.046,0.424532894,0.026516668,106.4457276,0.666675067,1.289137103,0.302517784,1.062019527,0.099677233,B,T982,Yes
ZZZ0004294,2,CRE Permanent,0.454932243,0.425688806,1073097.506,0.363945794,0.278534936,99.17016371,0.459142554,-0.324389945,0.404359242,1.086525678,0.082045376,A,R567,Yes
ZZZ0004295,4,CRE Construction,0.562898735,0.39707094,938274.3289,0.450318988,0.599868656,89.23989479,0.589154722,2.911502752,0.730140779,1.201754197,0.181729884,B,Y237,Yes
ZZZ0004296,2,CRE Permanent,0.801092997,0.785076227,1033760.799,0.640874398,0.323498604,93.86419981,0.752313642,-2.647287029,1.619328026,1.028249916,0.965543903,C,X456,Yes
ZZZ0004297,6,CRE Construction,0.749667707,0.011588982,798753.6665,0.599734166,0.631415593,100.7901929,0.695939826,0.337739055,3.165459908,1.126952211,0.920271494,B,T982,Yes
ZZZ0004298,2,CRE Construction,0.171935692,0.304599686,988491.5604,0.137548553,0.622693868,90.89185296,0.939111027,2.987220149,0.119209986,1.279827845,0.382592385,B,Z009,No
ZZZ0004299,4,C&I,,0.35766918,931412.2796,0.056669401,0.904637249,108.2590863,0.478839269,0.29482317,2.154879472,1.039396407,0.171085922,A,X456,No
ZZZ0004300,1,CRE Construction,,0.733617845,956633.2886,0.287490221,0.727268971,90.24392785,0.540474718,2.367671826,7.025478511,1.368424595,0.687754793,B,Y237,No
ZZZ0004301,2,C&I,0.39159627,0.51908342,1031641.625,0.313277016,0.295152978,65.64851724,0.967481724,-4.961414451,0.376302422,1.122470091,0.207710484,C,X456,No
ZZZ0004302,1,CRE Permanent,0.511790747,0.315844134,1119365.816,0.409432598,0.287458157,100.5176812,0.737146677,4.044971013,1.64608134,1.489826694,0.690201526,B,Z009,Yes
ZZZ0004303,2,CRE Construction,0.637495583,0.215615092,1146792.063,0.509996467,0.635902987,91.83773056,0.369721911,-4.111641401,1.771515138,1.142032672,0.899291298,C,Z009,No
ZZZ0004304,2,C&I,0.332997286,0.414755744,1143292.421,0.266397829,0.829459065,105.5023425,0.659116328,0.724864486,1.275122692,1.045975792,0.535957101,C,Y237,No
ZZZ0004305,4,CRE Construction,0.047971028,0.592500033,875296.4175,0.038376822,0.007643648,106.2873214,0.430463271,0.712535103,1.16793178,1.190400703,0.676296432,A,R567,No
ZZZ0004306,5,CRE Construction,0.977311017,0.301887227,969827.9514,0.781848814,0.873578713,99.43341277,0.226580805,-3.635197258,2.334999115,1.060501292,0.936308064,A,Z009,No
ZZZ0004307,3,CRE Construction,0.574143084,0.651044368,870732.8815,0.459314467,0.881857891,86.70302317,0.637695333,-7.385667992,0.438055577,1.23498429,0.39372492,C,Z009,Yes
ZZZ0004308,2,CRE Construction,0.426892783,0.861660595,1054229.901,0.341514226,0.314899973,88.01576496,0.130217016,5.61076073,0.512411351,1.09927347,0.9003658,B,Z009,No
ZZZ0004309,8,CRE Permanent,0.971468469,0.784366388,845282.7815,0.777174775,0.423534503,86.81739939,0.06621493,5.532807917,7.00207383,1.030532059,0.917366046,C,T982,No
ZZZ0004310,2,C&I,0.992509599,0.696376551,1061993.776,0.794007679,0.705040002,103.2016574,0.09515554,-1.759983894,0.776967522,1.161688189,0.163144623,C,T982,No
ZZZ0004311,1,CRE Permanent,0.064409474,0.635025248,1036313.689,0.05152758,0.507831301,78.63353244,0.028602873,4.579713714,0.868542736,1.09949816,0.27986492,C,Y237,Yes
ZZZ0004312,4,CRE Permanent,0.945931415,0.437207471,1024323.216,0.756745132,0.331983438,88.01762356,0.362934462,-8.165079556,0.539316639,1.017275088,0.131660994,B,Z009,No
ZZZ0004313,4,CRE Permanent,0.908327588,0.968689086,863147.2524,0.72666207,0.389414304,114.1764438,0.382167903,2.898470863,0.934405822,1.006256142,0.286390171,B,Z009,No
ZZZ0004314,2,CRE Permanent,0.578751691,0.433491114,1039793.694,0.463001353,0.79882191,91.70048277,0.788078093,-5.652600609,0.399259001,1.012202178,0.100992777,C,T982,Yes
ZZZ0004315,2,CRE Permanent,0.853508561,0.393497883,1270200.098,0.682806849,0.440151983,82.90907724,0.181860285,-6.525813097,0.28002285,1.07220049,0.194083177,C,Z009,Yes
ZZZ0004316,1,CRE Permanent,0.490328874,0.506917805,1214495.651,0.392263099,0.75924606,100.9446205,0.148138144,2.048880128,0.138186646,1.078118659,0.14822829,A,T982,Yes
ZZZ0004317,1,CRE Permanent,0.854315161,0.739012958,1121834.432,0.683452129,0.924933675,77.50831262,0.519734404,-2.474141137,2.36391751,1.198078695,0.012771522,A,R567,Yes
ZZZ0004318,3,C&I,0.679821732,0.557117507,972493.0337,0.543857385,0.100118539,107.3249964,0.632379932,-1.963025631,2.642642425,1.229785718,0.169084509,B,X456,No
ZZZ0004319,5,CRE Construction,,0.323792838,1002703.18,0.739074554,0.727557719,115.6031551,0.17372123,3.917154475,0.215087104,1.081720828,0.577301162,A,R567,Yes
ZZZ0004320,3,CRE Construction,0.417472016,0.88041464,908308.2916,0.333977613,0.47336908,85.24426571,0.458090196,-10.60127006,1.689090955,1.017412007,0.819766377,C,T982,No
ZZZ0004321,1,C&I,0.508236374,0.852907424,993776.0854,0.4065891,0.868859473,82.47813685,0.273010935,0.769017175,0.082625278,1.003672145,0.605230951,B,R567,No
ZZZ0004322,5,C&I,,0.297707991,1010151.197,0.758188684,0.09377438,98.61368564,0.335251801,3.668796158,0.321047806,1.007969732,0.040626348,B,X456,Yes
ZZZ0004323,3,CRE Permanent,0.579781641,0.176086711,1036818.292,0.463825312,0.002536371,93.30419849,0.261022938,-7.138044156,0.446437031,1.045434223,0.66334443,A,Z009,No
ZZZ0004324,5,C&I,,0.03269014,,0.140151916,0.390229319,95.714903,0.018147786,2.640145725,6.396524357,1.052323135,0.213455506,C,T982,No
ZZZ0004325,5,CRE Permanent,0.16113771,0.213333061,939018.4536,0.128910168,0.094773066,83.09123648,0.095291083,2.145541014,1.606667646,1.173353985,0.087702381,B,R567,Yes
ZZZ0004326,8,CRE Permanent,0.841313353,0.112712795,924128.5722,0.673050682,0.84161523,101.3568501,0.579292895,1.385788667,0.598845846,1.158668699,0.920030049,A,Z009,No
ZZZ0004327,5,CRE Construction,0.697938162,0.531805609,952391.1711,0.55835053,0.609883916,110.9415193,0.126102965,12.95619282,1.47351061,1.02417347,0.467030241,A,Y237,Yes
ZZZ0004328,1,CRE Permanent,0.146799244,0.929524549,1080466.994,0.117439395,0.075956453,104.8134767,0.686446257,-1.240549055,0.500204759,1.007881102,0.461719639,A,Y237,Yes
ZZZ0004329,2,CRE Permanent,0.898713626,0.114975898,1165493.076,0.718970901,0.700591263,98.25152448,0.946481594,1.605356885,2.701371924,1.252812264,0.40964063,B,R567,No
ZZZ0004330,1,CRE Construction,0.971249347,0.975903592,1057848.784,0.776999478,0.141375886,111.7597039,0.864972408,-2.509170491,1.784948753,1.031866836,0.935591937,A,T982,No
ZZZ0004331,8,C&I,,0.024125387,891636.8978,0.460959304,0.80601933,107.4181031,0.654941971,7.435992292,0.096197275,1.043605155,0.091609415,C,Z009,Yes
ZZZ0004332,4,C&I,0.294337192,0.309382306,884166.267,0.235469754,0.601935287,86.121278,0.956552003,2.257086597,1.048510948,1.002910566,0.739419888,C,X456,Yes
ZZZ0004333,4,CRE Construction,0.880036557,0.7988105,955212.6858,0.704029246,0.127459485,97.12450597,0.836279594,-0.615229233,0.397057367,1.091603747,0.192229321,A,X456,No
ZZZ0004334,3,CRE Permanent,0.373534778,0.096935129,983945.4707,0.298827822,0.995064537,94.26042399,0.229958801,-9.892626058,2.539621924,1.011138427,0.797227902,C,T982,No
ZZZ0004335,1,CRE Construction,0.89295419,0.480579268,1122579.314,0.714363352,0.017451264,99.54862198,0.248693034,-6.30816541,6.684686072,1.006577316,0.881599139,C,Y237,No
ZZZ0004336,1,C&I,0.42615571,0.52934892,1019128.15,0.340924568,0.376320942,111.6978874,0.373864586,1.112753097,1.716363354,1.008258747,0.624560299,A,X456,No
ZZZ0004337,4,C&I,0.09828425,0.202211955,924607.9288,0.0786274,0.913358531,102.337479,0.480147543,-0.755404365,0.658504518,1.03934387,0.406136595,B,R567,No
ZZZ0004338,7,C&I,0.474074195,0.256869103,,0.379259356,0.953115622,101.4299331,0.633842105,7.102791431,0.708781399,1.002396399,0.84559532,C,Z009,No
ZZZ0004339,1,C&I,0.63230751,0.993453447,988062.3013,0.505846008,0.925983184,92.76696594,0.608689481,6.772326363,0.500994262,1.01818116,0.087905973,B,R567,Yes
ZZZ0004340,2,CRE Construction,0.739368687,0.632181763,1109100.74,0.59149495,0.719408429,105.0028739,0.35817077,4.135129934,2.815531448,1.059289535,0.566417423,A,Y237,Yes
ZZZ0004341,1,CRE Permanent,0.317339072,0.010439016,1204605.645,0.253871257,0.449228393,87.66162728,0.585980573,-0.404787238,0.236441544,1.336782716,0.385451283,B,R567,No
ZZZ0004342,5,CRE Construction,0.832543955,0.521746258,,0.666035164,0.45519402,96.03561325,0.211203444,-3.976826212,0.818917986,1.069022525,0.31335976,B,X456,Yes
ZZZ0004343,2,CRE Permanent,0.434096419,0.748687862,1041348.945,0.347277135,0.15571748,105.7211457,0.775306745,1.166867415,0.4363867,1.089703444,0.709317707,B,Y237,Yes
ZZZ0004344,8,CRE Construction,0.195978047,0.285891599,827913.826,0.156782438,0.116603823,90.8677523,0.151804535,-11.32416612,2.247997944,1.019903852,0.963863408,A,X456,Yes
ZZZ0004345,5,CRE Permanent,0.433925556,0.317755834,845918.8575,0.347140444,0.905241681,108.1410709,0.417378071,-0.990031048,1.389299292,1.154945237,0.31814127,B,X456,Yes
ZZZ0004346,2,CRE Construction,,0.291501408,1099034.127,0.715988197,0.856326694,77.18607659,0.731368894,3.696248041,2.437284105,1.041569171,0.470698646,B,T982,Yes
ZZZ0004347,4,C&I,0.130684666,0.594922135,918875.0947,0.104547733,0.12611678,96.63235364,0.884519947,1.09897162,4.457169575,1.146878515,0.111765798,A,Z009,No
ZZZ0004348,1,CRE Permanent,0.148937449,0.551861504,1044783.852,0.119149959,0.08274101,97.70268407,0.780667356,-2.248718578,0.499817944,1.003137464,0.582247416,A,R567,Yes
ZZZ0004349,5,CRE Construction,0.826633923,0.006287946,,0.661307138,0.804353286,94.76787734,0.247163331,9.478038837,1.458969753,1.042779498,0.248784509,C,T982,No
ZZZ0004350,1,CRE Permanent,0.516147581,0.680331133,1088070.749,0.412918065,0.787471518,74.83851636,0.972829128,2.755567164,2.029024822,1.033856025,0.500781191,B,Y237,Yes
ZZZ0004351,2,C&I,0.180548515,0.377295686,1150751.477,0.144438812,0.186754303,92.80713839,0.725313555,-2.822866961,2.371844239,1.023285541,0.713524199,B,Z009,No
ZZZ0004352,4,C&I,0.990742794,0.499675908,1020147.43,0.792594236,0.042184663,107.2981708,0.544449226,0.473361619,0.923832327,1.002410408,0.985948784,A,T982,Yes
ZZZ0004353,5,CRE Permanent,0.686471078,0.544213956,944741.4724,0.549176862,0.380244216,110.4448614,0.29479715,-4.089285073,0.117045225,1.519921352,0.206802654,A,T982,Yes
ZZZ0004354,6,CRE Permanent,0.979723012,0.090818609,824870.0956,0.78377841,0.376379244,97.95472999,0.358521146,4.046319074,2.306626593,1.015372817,0.322979348,C,Y237,Yes
ZZZ0004355,1,CRE Permanent,0.036311161,0.097248006,,0.029048929,0.929206874,105.639787,0.549397177,4.383633878,0.808188357,1.081454305,0.754863645,B,X456,No
ZZZ0004356,1,CRE Construction,0.509524774,0.378775229,,0.407619819,0.521544623,106.650815,0.570838184,13.12034629,1.59764798,1.008760112,0.89041349,C,Z009,No
ZZZ0004357,1,CRE Construction,0.355765212,0.458397129,1008176.332,0.284612169,0.639492323,103.1302512,0.364540603,-3.396266564,0.396191142,1.17773446,0.198460693,C,Y237,No
ZZZ0004358,2,CRE Construction,0.181355666,0.988788622,1109929.647,0.145084533,0.743074262,92.08994533,0.911407887,-4.439793793,0.753978449,1.069972674,0.574866272,C,X456,Yes
ZZZ0004359,2,CRE Construction,0.417348802,0.271967074,1020925.994,0.333879042,0.66073145,109.1506836,0.651463378,0.663309715,2.286153735,1.223347372,0.809433347,C,R567,Yes
ZZZ0004360,3,C&I,0.292133899,0.135165959,1001555.166,0.23370712,0.900625103,107.1457511,0.613508376,3.022161721,0.793565721,1.294163437,0.585468263,A,T982,No
ZZZ0004361,5,CRE Construction,0.25427032,0.008468518,941956.4555,0.203416256,0.814435281,94.02224627,0.082573441,-9.486320775,0.630154259,1.054273854,0.057382306,A,T982,Yes
ZZZ0004362,2,CRE Permanent,0.823717793,0.347566257,1083044.413,0.658974235,0.262336268,91.92273289,0.969799003,3.912338642,3.540610391,1.065464254,0.805425942,B,X456,Yes
ZZZ0004363,6,CRE Construction,0.42991276,0.081177333,921579.501,0.343930208,0.011648838,113.6790807,0.849573377,-2.487715827,0.960496493,1.065922958,0.055823805,B,T982,Yes
ZZZ0004364,2,C&I,0.399706729,0.229281697,1020967.498,0.319765383,0.311772386,111.5669796,0.688940045,0.818443341,1.897863178,1.07307486,0.884630208,C,Z009,Yes
ZZZ0004365,4,CRE Construction,0.849854968,0.043448879,1077305.802,0.679883975,0.133677419,136.7527003,0.785555601,0.060161711,2.420842235,1.226761428,0.591164805,C,T982,No
ZZZ0004366,3,CRE Permanent,,0.39575779,901574.5448,0.291255915,0.430146673,102.669861,0.266626882,-4.220647354,0.98523335,1.103809823,0.54168292,C,Y237,No
ZZZ0004367,1,C&I,0.720844719,0.284618119,1056000.375,0.576675775,0.284617153,86.21511785,0.170911189,1.666266214,3.423633832,1.020199161,0.21670041,A,T982,No
ZZZ0004368,2,CRE Permanent,0.184566567,0.686244694,1017482.849,0.147653254,0.233416492,100.8750096,0.67526356,-4.116774454,1.026810034,1.103017136,0.79981336,B,X456,No
ZZZ0004369,2,CRE Construction,0.213815852,0.782001183,1046605.636,0.171052682,0.029305889,104.5297667,0.218239966,6.460895269,2.838655256,1.134634289,0.859085283,C,Y237,No
ZZZ0004370,5,CRE Construction,0.374559262,0.512302514,947721.2281,0.299647409,0.985226863,118.263069,0.561177789,3.745415434,0.062517507,1.060149074,0.179424028,A,X456,No
ZZZ0004371,1,C&I,0.415842701,0.578922485,1055441.703,0.332674161,0.059600677,104.3498853,0.89309339,3.27866442,0.482057038,1.149415832,0.594371772,C,Z009,Yes
ZZZ0004372,8,CRE Construction,0.013658014,0.117303725,770076.9693,0.010926411,0.636382896,102.0815924,0.761005447,-2.471615904,0.523983675,1.028430739,0.964041536,A,R567,Yes
ZZZ0004373,4,C&I,0.461506652,0.409983744,,0.369205321,0.200649356,98.23544456,0.309666358,4.730512053,1.429037139,1.299386257,0.429121082,A,X456,Yes
ZZZ0004374,6,CRE Permanent,0.945775422,0.191459611,896719.9842,0.756620337,0.144721386,82.07214733,0.472034502,-3.426872217,0.805177389,1.172704274,0.607151132,B,X456,Yes
ZZZ0004375,3,CRE Construction,0.352585146,0.017050689,1006446.137,0.282068117,0.15584163,91.70863722,0.943774439,16.04769163,0.759722955,1.422233811,0.847016472,B,R567,No
ZZZ0004376,2,C&I,0.975598791,0.417870996,,0.780479033,0.688277085,95.21075851,0.490051899,8.859213052,0.280135493,1.118284455,0.704999632,A,X456,Yes
ZZZ0004377,5,CRE Construction,,0.34696092,857547.8949,0.358055731,0.179804131,97.94127127,0.437050152,5.244351712,0.446076494,1.04010021,0.187698518,B,Y237,Yes
ZZZ0004378,3,C&I,0.835833748,0.488369172,977803.2153,0.668666998,0.225235719,109.0489508,0.150744274,2.49255417,2.836919041,1.107413161,0.979775672,A,Y237,No
ZZZ0004379,4,CRE Permanent,0.384575889,0.854568591,883786.3911,0.307660711,0.556969744,96.27821176,0.237473736,4.348267771,0.340165643,1.009628491,0.780136945,A,X456,No
ZZZ0004380,1,CRE Construction,0.716309193,0.288825947,1085927.081,0.573047354,0.147498196,99.64773059,0.2359818,1.041100172,0.279388728,1.284765144,0.124664471,B,Y237,Yes
ZZZ0004381,3,C&I,0.983720561,0.907877547,891713.6518,0.786976449,0.561349051,113.0720822,0.602767098,-3.504880479,0.256035324,1.265566325,0.431890445,A,Z009,Yes
ZZZ0004382,1,CRE Construction,0.390311349,0.605282637,1188241.166,0.312249079,0.253200671,100.1586435,0.098448983,-4.288994578,2.359742429,1.041978837,0.262126857,C,Z009,Yes
ZZZ0004383,2,C&I,0.614071978,0.666551197,987789.5003,0.491257582,0.334913737,107.1830079,0.979427495,1.971800143,0.774985239,1.391217737,0.878738242,A,R567,No
ZZZ0004384,2,C&I,0.473321985,0.348793091,1051700.99,0.378657588,0.968665601,87.00527544,0.811184722,2.14720744,0.376083618,1.085794884,0.192039459,C,X456,Yes
ZZZ0004385,4,CRE Permanent,0.70802152,0.153981397,1050208.574,0.566417216,0.018557687,97.11999834,0.968079288,7.449877582,0.098594066,1.013765903,0.708803934,C,Z009,No
ZZZ0004386,8,C&I,0.248114156,0.12342198,816804.5056,0.198491325,0.716661627,91.22608505,0.73445036,-5.700167709,0.651341927,1.012740455,0.003182181,C,Y237,Yes
ZZZ0004387,5,C&I,0.281299886,0.059287911,1016264.074,0.225039909,0.445950952,98.86081363,0.238110764,4.054214616,8.484754603,1.000974049,0.259332988,C,Y237,Yes
ZZZ0004388,3,CRE Construction,0.822180191,0.368940723,943834.2449,0.657744152,0.160135921,112.9502437,0.089988242,1.667140044,0.135798362,1.106365289,0.140592572,A,R567,No
ZZZ0004389,5,CRE Construction,,0.551718384,943105.5454,0.47653299,0.406048523,99.3826365,0.526152268,1.465020189,1.135682749,1.048565509,0.332911574,C,T982,No
ZZZ0004390,2,CRE Permanent,0.389998812,0.833445578,975263.842,0.311999049,0.181173326,109.8146683,0.285109391,-11.6039507,1.92003496,1.357673029,0.036300579,C,Z009,Yes
ZZZ0004391,2,CRE Permanent,0.613196177,0.92276585,1014788.513,0.490556942,0.73769151,94.03534783,0.571652277,-2.540222372,4.505065435,1.309222781,0.370613688,A,T982,Yes
ZZZ0004392,1,CRE Permanent,0.456740021,0.558202603,1108618.719,0.365392017,0.149652666,86.71534985,0.484647781,-3.647800846,0.728794702,1.172006684,0.724026978,C,T982,No
ZZZ0004393,1,CRE Construction,0.653941197,0.831265757,995297.1923,0.523152958,0.173905071,95.12656616,0.572710609,-10.06290765,1.017574051,1.04400897,0.738501826,A,X456,No
ZZZ0004394,2,CRE Permanent,0.962872393,0.473793291,1168683.39,0.770297914,0.567563055,101.7097994,0.274148652,-5.215799174,0.542179077,1.005925305,0.670986358,C,R567,No
ZZZ0004395,1,C&I,0.572844434,0.460111334,1101384.191,0.458275547,0.968752614,93.55016316,0.001088558,3.429812017,2.016682746,1.155093834,0.957759659,C,R567,No
ZZZ0004396,2,CRE Construction,0.365608927,0.974031153,924374.9715,0.292487141,0.080215184,109.3484768,0.334002472,4.613916121,0.239758457,1.015082861,0.105110125,C,X456,Yes
ZZZ0004397,9,CRE Permanent,0.976304255,0.437025854,718291.7338,0.781043404,0.37575187,98.36988999,0.273295971,7.545417985,0.167655026,1.037755796,0.837045459,C,R567,No
ZZZ0004398,8,CRE Construction,0.905430276,0.029607663,946164.1574,0.724344221,0.90050449,98.30449433,0.657450381,4.593128239,2.411929504,1.307697163,0.962043585,A,R567,Yes
ZZZ0004399,1,CRE Permanent,,0.802057741,1044052.508,0.019683573,0.017566614,100.1589119,0.877746386,7.111444125,0.863688691,1.002559991,0.195795708,B,T982,Yes
ZZZ0004400,1,CRE Permanent,0.790235655,0.289086738,1100969.939,0.632188524,0.123652406,104.9991633,0.151182701,2.657861917,0.215407933,1.153746789,0.554932848,A,X456,No
ZZZ0004401,1,CRE Construction,0.707029787,0.322779977,1112474.89,0.56562383,0.278766866,97.64447482,0.298392943,2.613019136,0.668252456,1.062353169,0.57437223,C,Z009,No
ZZZ0004402,1,CRE Permanent,0.207987332,0.201836593,1025838.569,0.166389866,0.284372177,99.27765636,0.713654467,-4.156651505,0.738272376,1.003197547,0.922102304,C,X456,No
ZZZ0004403,3,CRE Construction,,0.589071714,905967.5095,0.561474295,0.586857803,103.6190263,0.86949089,-4.016976916,1.476714132,1.354275466,0.491813846,A,R567,Yes
ZZZ0004404,5,CRE Construction,0.994662305,0.51763144,863935.4969,0.795729844,0.700796261,89.3948506,0.125163785,-0.056841534,1.075584765,1.172345371,0.462310787,B,X456,Yes
ZZZ0004405,5,C&I,0.237936711,0.192040628,954523.8066,0.190349369,0.978567441,98.25873319,0.755124648,3.132429067,2.986878354,1.180688182,0.647639147,A,T982,Yes
ZZZ0004406,6,C&I,0.446879954,0.323884175,,0.357503963,0.246403706,89.43961606,0.336864615,-12.04417099,3.402308398,1.05819667,0.045802613,C,Y237,No
ZZZ0004407,2,C&I,0.523575605,0.699656927,1143481.691,0.418860484,0.518832403,98.66982414,0.950261715,2.494024989,0.289568633,1.267410278,0.013295422,A,Z009,Yes
